ID,Age,DaysSinceCreation,NameHash,DocIDHash,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
3048,66,1019,0x75BB453B5C4E65CDECB8A6D04896259C7D0D8F960FD09B6D6522CAB7BF396476,0xFC85CF471BF0D0448D33EC43D61E381AA59EB4C7CAB6666FEF22D68C1C33AE74,108,215.84,56,0,0,1,8,4,1023,1023,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
26224,23,625,0xFB0ABAE5968524E2D53E0E90F4FA86803D52817FAB1B762D4E369DB29D225075,0x67056C68ED51746C2BF7F490223E8B28E0B986EEAC8C192FBDC98DBA167BBFD9,9,198,14,0,0,1,2,1,626,626,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
27497,64,605,0x48E851E16CA864C554A83089381FDA17AE809FCE10E1939F91E988DEEAEE2929,0x344A228B4D51814B12B2F6D1DB7830B4C2BFE758107221DE03FF249601F06527,157,396.2,185.8,0,0,1,8,4,609,609,Direct,Direct,0,0,0,0,0,1,0,1,0,0,0,0,0
43203,12,361,0x4AFC06B32B02E2B4BCFE4C8F81BE87AF0261EA68D6839B3511F5AA3269684A9A,0xF3C6B97C9CCF643B8C7CDC9F973F80C4E4BA96FA9F20263722A9597AA7915267,46,361,36,0,0,1,6,3,364,364,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
43228,37,360,0x4BE43054243D55FE46741E9AA312D9D3E45D39BE4CCE38F72626AEEE14C6D1F3,0x237975A0CF837D9A71F3F00311906F8BA0EB56C14F6A7F47F335253227148FA2,89,1049.4,152,0,0,1,14,7,367,367,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
51542,65,267,0xA7FBA60579E869DD17FC3166096528101FD87085D930151DCA911AF7A505694E,0xA4FBB71E8CE77CCEB0FEE9B6D9ABCC4D8F9CF1624D2B0029FEED91BB3256DB3D,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
18660,52,772,0xD07C230077DD09EC65DF9C493ADC0624C436FFE75E70FA6A88E0D2DE1E74A798,0xFD00A23DD8C47AD627C660CD410B64A3B976B8210E6C74FC5848E99D157EED16,58,174,48.5,0,0,1,6,3,775,775,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
34950,55,496,0x2AD170D25665FFDC1058AD89172AF5BC00D4E87DE1A729FD1CDB90DC5D35C5F7,0x72E0EEA0B60A408529D30E02E1FD5563599E5C52B5D1C7B7586B524649D8053D,1,278.97,37.3,0,0,1,6,3,499,499,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
63936,47,169,0x57314891BD82B70A3CFBCDBA24B01061EE48974A0400F7CBAE1BC96E74C3688F,0xCF7C122AB07F0031D4D790EEEC0A30F104B950A0548C47087FD8A1E644717A41,26,639,51,0,0,1,2,1,170,170,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
36360,35,477,0x9327B6DDC20CAD2D7375921118DB5B9AFD18EEF87C05C0CC0D4574B38503A25F,0xD2511DC80E48AA27827D798C3FBCB6842EF1A33E10016B55575637B52EB2D8C3,191,176,28,0,0,1,4,2,479,479,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
5829,60,969,0x3FFFFA74D26F51969FF33FF542A263607D0DAAAE626D274C2EB7AC0D2380776C,0x57ABCD5BC36C79D6317A3799D7D2F6541F24878966D02C82EDDCDCBC60D16C05,83,603,114,0,0,1,10,5,974,974,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
64182,65,167,0xB4FAEBB271C86330EBC1F8E0B2F0182C27E7EED491E955249C526A15AA08CDC4,0x3CDE37FC560D80BB1EBFA277740EE3AA6BF8936FB3D26711FC048F7FB3615707,162,590,191,0,0,1,10,5,172,172,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
63929,55,169,0x3AEA4D3BA79566D7453818D53DE3439A4D557787A0A3DED95F2A0DFD5327B7ED,0xD9F838B6862FEC8DFA375077C0CE464AA6341D5CCC5C16941B5469B1FA254CF6,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
28103,29,597,0xEEC870512C65FD7866717474D1CB82E0FB621EF959F667F10D0BFC2242CE8546,0x76BA1249B4F35B98E65E10B48759B256611CC9FC7B12B0A74876505B12EA9663,0,79.7,29.5,0,0,1,2,1,598,598,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
56876,54,224,0x34240433E76E1403F70CA48A913D392ECF75AAF1D038A63818A648572B8FC93D,0x444CB2695607D8E70749BF1572BE08C3E824B6E21A2AF45199251AFA41C47E3F,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,47,1033,0xFAA092BD2DEC4643F642489240C07CAE8311FA20C376B3D3D6B62BCA5DA7F9E1,0x154DDC115DF524006203F0A7F59DE028542EC307149BF7F20E37B9D4502B89BD,20,8493.65,2587.5,3,1,66,75,95,383,1034,Corporate,Corporate,0,0,0,0,0,0,0,1,0,0,0,0,0
61058,32,190,0xB042ED0C67D328A4A0F759FE9FDAB3916B33C60903E1D3122707B01072BB93DD,0x6145B7A5AA0568423A3604EC3826147D17A2520821F696290F8BB2C43958A35A,95,318,1351.5,0,0,1,2,2,192,192,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
51056,56,270,0x2DF59703961112429BB6299E5F1E53A76896BC036DB4BE739DC030165EAC68B1,0xD99408B7A9491EA3EF1C8B678A5729AA6B3407B016F56B5BBFE7031EAE0D606A,91,176,130,0,0,1,4,2,272,272,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
82926,53,5,0xC9594A927561A04BFC6B1DEAB92CF2EB7C384EE7C23525F50C3E9F41A7123FEF,0xDC7CAA69C99EDF4C9DAE4881745261499377E7BB0917CD2CB1310CB6B77E6847,67,267.3,195,0,0,1,6,3,8,8,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
5477,74,975,0xAB17A6256F7C69BE00FB3A80FFD60F435F4CC4DA53BAAFF3CA5B95C0E7AB0C04,0xF5FC89CA643663212B029DA0880F4E91141F65AA669BC008BB5D7F8629F606FC,75,361.25,97.5,0,0,1,10,5,980,980,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
44477,32,337,0x94871323764B80F1B5AD438580CE64121C37FC803616D890AF11D9789BB5BE77,0x5F342D4AF06953B2C0A61DAED7AD5165E4B204C5BADF92613E19F802B882ED8A,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
13729,36,845,0x395CD69EA548310EAD3EE1B57BF86FCF64091AF04311822D265F687922FE2E62,0x90E124A9DE9B79460B25168E75EA118A93B5CD6ED0DA8F6DDFD3A1E269BC8EF2,63,379.5,64.31,0,0,1,8,4,849,849,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
81074,65,33,0xB5521D741648EABB6735ACAEF9D55DEF61B1671A5E806D4C2A47F3D906AEDDE5,0x33DF0DEF16318C34539D5BF465C9A66D302998696B0D2B38277249077AAE2AC8,4,76,7,0,0,1,1,1,34,34,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
26409,31,622,0xE33BAC5C17E9E12FBA4184BCB569FAF840BA2071DC0A1E48DCE83D9E144AF72C,0xE5EFB9C1450D8C1C28BABCB16B569A43841C3C9A2FCF127CFA62381FD0FACB0A,41,1014,126,0,0,1,18,6,628,628,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
42329,46,386,0x737105CDE9507404E04277D94F7B31741CC5B12F31F94CDBB97018E129DFDF74,0x94F54528B7FEAE06E2B257218D7D16FC422277FC3E1CB77B05A7AC1C69225A63,56,252,80,0,0,1,8,4,390,390,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
69225,16,129,0xE8B2F87C442B0BF6515FB4F072C558F25BA1068080A0D1694E325A9DD868677B,0xC99529DCE830C6D950F505A14281996CCA52667909857D164B738F337EF57559,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
6610,32,955,0x1B3EB0B5854C022D8DD5DDA3784B167DB3538345007BA65CE91C49A67A862A9D,0x85C734C05112FB4278EB9030782CDBFBF95D5718C726138258D886C79D758782,69,863.4,126,0,0,1,6,2,957,957,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
51805,37,265,0x0DA91F1511A882A304A8871E9CB9145286675E39FF83D2A5E7782791DC5B03EA,0x5C6E84123310E8F627EB0515AF5DBA83BF18AECD132FD16F5332A00A94BF4411,86,393.3,72,0,0,1,6,3,268,268,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
19890,43,748,0x3EA4FC68BB99C05DBFA5A003D49AD4FF2EE4555C11DD9EE04C6CFFB98DACAA58,0xE855EF25F2F2F545ABCA4BB6E2C9DDF004A73C221053ABF9CC7270951DCE2009,38,375,61,0,0,1,12,3,751,751,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
24537,41,651,0x7C6D856A6DC2E64971B8544D907758180D4A0C772AB1D964FD6078F59A65B6A7,0x70E60C9951F8A6AB20E393A149B6F0038866524CAC23728AA821F93A16931FAD,56,350,74.7,0,0,1,8,2,653,653,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
68930,58,131,0x5FA29EDE5E0CCE69E918208217299EEBC8E0F3E6C0C10DF157AFC21565330580,0x22EEAD04FCDFD750C808CC3E805BF20BF4CDC634592A188AC98B6DD7D05C3871,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
49338,48,285,0x8B5BD16678FE40FD9B31A5B3D4E38654DD2BB4EBD190211E3E04D1AEE7EE97B1,0xD0120966FBAA5E63CA64088199874D42487AC1E642915EF3A6B061CBB4C47223,8,576,31.5,0,0,1,4,4,289,289,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
72502,24,106,0x51178A783E2763DBFC701EF1678D315B6631414E64ADEFF29475E2157FDEE9F3,0x02E9FE83AFB18FFD3DDE3446C04C39AA9637DB3134FF2E7CAC64BFFAE5EE4550,0,846,210,0,0,1,8,4,110,110,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
70854,24,118,0x8E6ECEE83CF6893DBAFE719473C3A00E134737F5CF77DD68CE297C624E148168,0x75FEB40C56F7A7C6F6AA65EC430854859D1DD87654CB889AFEDB3640EF213380,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
26274,32,624,0xA5F4BC45FEDB49A0BE20046075547A7BE1E6EB4464C300A639393658EC4DAD8B,0xD86738037E9D42058DC360B6B3020D9D130432CA8C11A0C2113DD909654EF658,7,288,4,0,0,1,4,2,626,626,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
45689,39,322,0x2AF73E6395C621C0AC4CA5EA5A99446E09386AB9F8CA2BA1E12635B18989D006,0xA6F63782508861AC31EC0B98DEA99F33F0492C4307C33B76E3D67A1CD645B48B,15,327,81,0,0,1,6,3,325,325,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
35130,61,493,0x672A93ABFDAA6DFF2E4988D6EE8A39769AA4AC0D347D6B9BF84B8B14EAFDD66D,0xF944C782C0FB08C02CD29ACA58D0127648CFC600148495E57B23D3CAA7CF1E6D,7,304.6,159.4,0,0,1,4,2,495,495,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
60699,43,193,0x93A9CAA530ECCBF8F4CBE53542EC2A879191E955362C5824C99E3D61EFA6C7A5,0xC27AFACC5667A6A9B529643246D9D56DC1407393365B54A074EC397A8F06B3DB,98,417,65.5,0,0,1,3,3,196,196,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
7616,NULL,939,0x64351D3CC21FF777D9F74B2A690CFBE37AC06030689A405F76FB12780EBE8C4A,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,146,565.2,76,0,0,1,4,2,941,941,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
46249,56,317,0x793CA09C3B4297BC408E8F627ED6921D37DE0A4DA66B1C3A695D165464901507,0x96FC0B94A50F735B2A75F0DCCE97FB6C6C4C956D91EB47014909A575ACA5C6E1,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
68999,20,131,0xF42FF73621521A273B3B9BD43FD82FD747DC5A2741890B97530E3896CEBCD27A,0x3466177D441B1B0EC83ACDD3BE44249F40D0346A4A30FEBBD13CC22DF2AEC29B,215,662.88,127.52,0,0,1,16,8,139,139,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
44015,46,344,0x3D222BFC1B38766C72DC038E074F4986AB58375588083DDE0355AEFED31CCE6E,0x17D058D8A66C018A1007DE5E6CDE129A5920FC95388F572C61833636DD004074,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,1,0,0,0,0
44742,49,335,0x80A5CA827AB48B056359413FA5494621AF56645352C3D3AF8C5225C2419B9926,0xB2AEAE38A6EE270230E92AC898012145AC2219EDF0446981F394A61D545C156E,15,356.6,235,0,0,1,8,4,339,339,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
3092,31,1018,0x605F8A9C49EA83BE4A8A1E002958FC0B20BD472B1606CD20C526A28EB224E299,0x8673D9BFA34278FC9430691A8FE36D22F655C459DB998F14459E58EFC2A942B3,0,58.4,19.1,0,0,1,1,1,1019,1019,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
43163,23,362,0x199030BA0CE5012FEB00C89FEB13137F59DED38401EDE1B2D5D588E76F3CA490,0xF5CBBAFD3EA0473E918C2AC65447FE2CB541BE255A6DE5F3E32706185654F9CF,5,107,164.5,0,0,1,2,1,363,363,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,29,1019,0xEE36383CF34E9A394ECB9ABF94F07E83CE9EF0BA84856B8BA27D1AFDACC561BC,0x23CA222AC2E6808B612B871D695CB3FA3490B446768C9995424A826B12AC1BC9,3,222.24,21,0,0,1,3,3,1022,1022,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
50006,70,279,0x4C973484F7695E04117B7D02E0412846A29958B05BEA02E47C061F8BD190931E,0x95AE5BD6B7DBA4AD87A4445550BAF1C995255A7F6AEE3ECAB3983A34159F393E,19,199,63.9,0,0,1,2,1,280,280,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
17133,46,797,0x9FE1254A968418B1061AD28C039F669B77CD8A5A62167CF95F094906E9C10634,0xC16A79BF4C60139F1582EC980D5A9E87F9E5E1BC25EC38851F9705130C07A75E,20,238,35,0,0,1,2,2,799,799,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
37023,59,466,0x76EE671A43C12E1A5A41B1C15D02B6BD8C49C021B4359CB514FF5FB07C272B43,0x34ADA5C79C95196809C9D329BBB0F36A43C6FFC9D0DF3248CAAC1710BFBDC5CE,55,614,63,0,0,1,9,3,469,469,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
13084,38,855,0x29646EFE6A9F1E151D476E3ED037B1A6E954BF9428DBAE3F4FD22D35B32666AF,0xF765D24D7DD8C791CF3187344D88E79F88927BC190A93105C16CE482D6B5FA71,143,258,88,0,0,1,6,3,858,858,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
68016,48,137,0xDF76DC3C27FE3A43603A45DC9781DCE13DE71D9B1F4F36846B29F50E8D0FDC2B,0x8D407802D972A50D28578B40C254EA8531CCB6048B2C1BA4661840CC8911F726,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
52907,24,256,0x9B68DC68BAD4709B0AFF39AB73AA7130094B8E49E4FA3F2B0005BFF8AE785EC8,0x21165BC5F24715E3B6A42C5AED4C28340EFDB6F69B3C6150350ADD2D4BA56ACF,12,268,40,0,0,1,4,2,258,258,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
56394,52,227,0xF5778691304C7DF16C5ECB80319EA779033F096A8ED53E9E372EBDDCADCE885A,0x755AAEE20B55964BAC5A5A0A9B767AFB07DDD3D353A600EABE041CF4735D5B8D,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
4766,58,988,0xB700346111DCD2DAE7DB4EF0479653D51B9335C2D29B15556BAAB59616D9D0BE,0xBD3404D84B7105ABCB387E2A1A4FA9FC34EE377F5DFF452789C76EAC5BB95D76,122,146,28,0,0,1,4,2,990,990,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
46688,61,312,0x5904EFD1187D7E68EBE57C248A592A219F227C8363340098C2D74E429F03D852,0xEF240D9F327946C1AA852C0143849E84AD8E8512F6FAA53E3461C1DCC51C3DD6,44,370.6,77.5,0,0,1,4,4,316,316,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
66510,46,149,0x37DEA9A340CBDDCA4E09948B71CD15E7894771EFB4B947D28BB49B87AEAE2CD9,0xBE4787D106BF6AF44E4D0DFA1EBF4412007AE88783913EC6AC3DCD386374C404,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43912,40,345,0xC7F3665E9D0A3B51545C205EAD5077F47945E770EB481BBDF168CD9F22B1AAD9,0xF3BF088E3456760500A6217278C092AB5967D32844C75AC1C5C391CD0AC85F96,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
28300,25,594,0x4A0CE37CFBA94FA0FF2F0F6C32914109452DADCC006F0A63917716C44F2F1B60,0x82677CC2B78BB40B1D392337FA8574971BFFE083E35B692558615D86E99BC030,95,183.9,28,0,0,1,4,2,596,596,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
81250,58,31,0xC2CCAD10B51EBE04F0FB1EC3955DFF904263BDB2138A2FB8F34C3BE6F047F127,0x21E7B2DB2B846B8F5B14C373FAD77A7EB36B19EF2D9D62777F01E0DB1F84ED11,35,237,21,0,0,1,3,3,34,34,Travel Agent/Operator,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
53505,78,251,0x30B5F9D6D3933D01BFD76E4A4D1E8D64AC801834CC22082F6267B34B8CC1D9F5,0x81562587B7C726E6650212BFBEEC609B07D34AB541025D4462F387A85C242CD5,70,200.16,4,0,0,1,4,2,253,253,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,36,1040,0x12E346BA8A34491DE8926FA1E655CDB29A23C891BAF7AF0576EECD2BBED1431B,0x236768ACE32D8EA31D2FF1EC2378B709817888C91B37FAFA9C86094315FDCCF9,31,221.24,175,0,0,1,12,4,1044,1044,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
41736,53,398,0x5598CBBA9259B73377E5CD95F78712F6BC89B41BA431F3173A857BFA96B86842,0x2E46A9522F95AD5FCF2871349C3AC76EFC28DB34C4AB420420585AC95BF59B9F,11,906.03,195.3,0,0,1,9,9,407,407,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
63429,35,172,0x041D2A971D133724616ECCA41796D0230058721F7EA900A8D9FBCC234DF76D7E,0x76DF727DFA01BF63BFB1ADCB47F2AB3A72369576722AABFB781D1BAE85EBD349,124,867.5,263.5,0,0,1,15,5,177,177,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
49412,72,284,0x78C6C9FF5C25C82C8DCB1B2B1DFA3C3268821DB5339937700E83238B9B19229D,0xB7A88E495633CB103326E68E4CD4206E63EAACBA26990BD6DE92C7A5BA12242B,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
72735,63,104,0x2601ABD4EC0D038CD0AD77E0DCF3AED60D4C9BEAEF8C0FBCF4EB7AE6014939B2,0x35CF4B53CBFE77D4B16D4923A7337C4E7DEA4FD6B42EDD28D9C5A9A1F39FD21D,210,98,14,0,0,1,2,1,105,105,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
19781,37,750,0x37D50CED365A7712252AD99BB7C2A1815C6117586A51C74EA155F374D4D7319E,0x4F9318187A0641E648CEAE0CF20AE44F10D774199D6BA18214DB615490A3ABE1,2,134.4,28,0,0,1,4,2,752,752,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
36049,49,480,0x41B17CF3CBD60EF3C76E2896CCA00B1021CF083B6C8FB36E7B8EA59AF5AC88C0,0x79BEF47742DAE97F3E62293C4BFF4C05425B6F470E002E6C9206D7AA0747C6FC,75,1071,198,0,0,1,3,3,483,483,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
76312,36,78,0xCFF50E0CF13323DA06CAD1926C8D406CBB6ACE895274C696D87E4C2336A5DC29,0xE8EE9F4B10EBC0FF3455A623BDAD0B5C40FAC12580F3CC3D0F880080C39C3073,9,657,110.5,0,0,1,6,3,81,81,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
25233,71,640,0x5E96025EE03AC00F668D0323B002181E04BA387297317DE1B226EC9893A760DD,0x6DE45FDAF57FF35CB875E29C2BA7BA85EA0550813CEF559E1A4FC1312C332F69,70,174,36,0,0,1,6,3,643,643,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
80091,65,45,0x7AF4AD3B43F9759C896623EEA6AF7E603F4EF14F45EAAAF6F8CF358E71BA885F,0xC6676C4EFDD83A833765C0833B3CA7FFEFD313D6D9CF8BA631791B88C2165A3B,167,332,68.5,0,0,1,8,4,49,49,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
15495,74,820,0xF1088B039CACD64900B1E726B8392600499C12946B8ED6FD03ADF7F46BDB464C,0x298CC33FF6A8D9A65AFC44FA1621CCFEB12B532A9F8DFC62691D4AC3F0A01709,100,340,136,0,0,1,4,4,824,824,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
74151,61,93,0xADF2FA120420959AB3CAD97C70A131CA498752BB37C14792A86AF9686954277C,0x6344C1C46B84C736B60C1AF9E31EA7064BE5129CFCF9447B546B1A2908523C9D,139,2126,710.5,0,0,1,32,8,101,101,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
27459,50,606,0xE26DE56E968784E85DD960C2C4BA3EABB293C425AB0F91D0F49140F27B45B49D,0x95C2735D2924892C7E5FCDD9B303DDAFF6BB4B482156CA00C2A8CECA7C50CF28,26,267,82.5,0,0,1,6,3,609,609,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,38,1045,0x770D020B6443B7D0D6524B22059E2E5726AE13E5E214A35B02DE656D8A6E2A97,0xC5AF642A5B4B275E16231CFECC738A9A92A1704D4B6D5A179F1270DD674E2036,99,74,7,0,0,1,1,1,1046,1046,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
19692,28,752,0x1F900D1696986922DD68DB49BC0CE492F9400A19CF0EFF6D7EDD20E41F13DADB,0x825C1767841CAC7A07669ED7913473147D2022891024CA41B7FFE45106CA774F,30,288,169.5,0,0,1,2,1,753,753,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,29,1025,0x7F19F0CE3E695ED71183171FCFF5BF581679D708BA7D4B17AFE527D038DD2C43,0x8B7A74C0357D362636FB9BE39FEF4A424A3EF1DE4DF488F22BE4F5F572FEC973,57,47.98,7,0,0,1,1,1,1026,1026,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
32375,25,536,0x644581B68FF7EE9130D426CCFC02C6C4EDE4C883799AC56BE4F3A130A7D85C1A,0x279AC1093AA3A2927B8003C56AD74B08C9113E9AD02227BC7D161E80391CCB3B,48,213.3,41.5,0,0,1,6,3,539,539,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
59298,43,204,0x97573FEEFC93B923D57487E430AF3D816D7BA382061DCECF3362196788E62226,0x506F6D219B5D62BA133328DC63FE7AEA29A627C6F3E35B0348C61B054F724A89,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
15681,37,818,0x267040DD6FFD08F670739ADC8D41CAFDB8DFEE684A51979558AAE2F2E6CEA508,0x32620FF60D37EE69E96F547A8A9DCD08FF91566B5BDAC313D2158BFFC03C5374,10,270,81.4,0,0,1,4,2,820,820,Travel Agent/Operator,Other,0,0,0,0,0,0,1,1,0,0,0,0,1
21910,18,696,0x9FD7A51C59892411F7EA8717F076A5EDDD48D041639EE4B59EA26ED870C14697,0xBA25A01CF0DA9C622BDC77801B937D2BCB4AF204C4668B0781D3230577DC8A0A,0,836,217.49,0,0,1,33,11,707,707,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
41821,68,396,0x5D137FFEF7387986369D3C664606DEB8EA1EA35AAFCBF2F9AFCFBEE7C3FB7CEB,0x0202AC6F5EB0F95AB590C456EB4A5120C439557D3B5BB48C16599E6FAD7BBA8F,40,210,36,0,0,1,6,3,399,399,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,1,0,0,0,0,0,0,0,0
32677,50,532,0x19E8C6A4F7FF80892EFE1F57405D63D445291C35755D982A227F43CFA1A93A3F,0xA66C850CE0099124D2E938F0089D3C4557D0BEB5DDF5EFFE20926C82A6B74987,5,174,31,0,0,1,4,2,534,534,Direct,Direct,0,0,0,0,0,0,0,1,0,0,0,0,0
2404,NULL,1030,0x5C8A4305F0F96F8962C4960BBDFA85E6B5906D3B72A4A2834E11C78607B070EF,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,53,67.5,2,0,0,1,2,1,1031,1031,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
83457,13,1,0x9E0EB8294544BB35A60F8EBB8B8EF84D152DC96C176689C0294362B07DFEE5CF,0x89475C4555B5D379BCF491388D1CDE098873B49145627AF667436E8C80B93373,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
